0.5,0.90909,0.36364,0.50909,104.03
0.66364,0.29091,0.69091,1,47.364
0.12727,0.36364,0.57273,0.69091,83.424
0.34545,0.93636,0.26364,0.30909,240.55
0.34545,0.71818,0.84545,0.23636,186.45
0.29091,0.95455,0.21818,0.42727,106.61
0.20909,0.35455,0.56364,0.5,70.545
0.79091,0.17273,0.56364,0.61818,88.576
0.70909,0.10909,0.1,0.67273,173.58
0.48182,0.68182,0.85455,0.34545,42.212
0.71818,0.76364,0.26364,0.60909,201.91
0.59091,0.76364,0.53636,0.71818,109.18
0.71818,0.7,0.60909,0.97273,222.52
0.16364,0.56364,0.66364,0.46364,176.15
0.75455,0.27273,0.73636,0.37273,67.97
0.11818,0.30909,0.87273,0.68182,39.636
0.95455,0.53636,0.30909,0.25455,19.03
0.76364,0.45455,0.97273,0.54545,80.848
0.90909,0.16364,0.40909,0.32727,147.82
0.30909,0.70909,0.86364,0.87273,250.85
0.96364,0.61818,0.32727,0.18182,176.15
0.13636,0.39091,0.13636,0.22727,222.52
0.29091,0.10909,0.83636,0.55455,98.879
0.54545,0.62727,0.82727,0.92727,243.12
0.30909,0.98182,0.89091,0.85455,171
0.75455,0.83636,0.58182,0.84545,196.76
0.62727,0.86364,0.14545,0.7,250.85
0.7,0.8,0.4,0.25455,75.697
0.11818,0.69091,0.56364,0.34545,212.21
0.29091,0.20909,0.71818,0.72727,214.79
0.38182,0.35455,0.7,0.47273,78.273
0.46364,0.48182,0.73636,0.47273,80.848
0.28182,0.45455,0.15455,0.12727,8.7273
0.31818,0.38182,0.46364,0.13636,189.03
0.38182,0.53636,0.20909,0.23636,181.3
0.24545,0.47273,0.82727,0.45455,80.848
0.29091,0.60909,0.65455,0.63636,178.73
0.50909,1,0.61818,0.84545,37.061
0.47273,0.12727,0.39091,0.76364,212.21
0.64545,0.36364,0.2,0.92727,16.455
0.51818,0.80909,0.11818,0.60909,101.45
0.58182,0.71818,0.61818,0.89091,67.97
0.26364,0.22727,0.30909,0.93636,240.55
0.26364,0.73636,0.9,0.19091,160.7
0.77273,0.46364,0.90909,0.73636,240.55
0.73636,0.12727,0.19091,0.95455,114.33
0.5,0.24545,0.89091,0.54545,165.85
0.78182,0.24545,0.88182,0.87273,227.67
0.47273,0.5,0.81818,0.35455,86
0.21818,0.9,0.43636,0.36364,37.061
0.32727,0.46364,0.12727,0.16364,225.09
0.32727,0.64545,0.37273,0.76364,49.939
0.50909,0.69091,0.4,0.11818,49.939
0.67273,0.33636,0.75455,0.57273,140.09
0.36364,0.13636,0.27273,0.6,29.333
0.32727,0.54545,0.47273,0.34545,219.94
