0.36364,0.80909,31.909,70.545,0.53636
0.82727,0.62727,13.879,150.39,0.3
0.81818,0.22727,147.82,37.061,0.58182
0.79091,0.18182,163.27,245.7,0.89091
0.43636,0.86364,158.12,75.697,0.81818
0.98182,0.95455,16.455,176.15,0.88182
0.53636,0.46364,60.242,65.394,0.79091
0.23636,0.75455,248.27,204.48,0.84545
0.20909,0.97273,24.182,52.515,0.92727
0.39091,0.54545,225.09,13.879,0.83636
0.7,0.42727,230.24,171,0.69091
0.96364,0.78182,225.09,237.97,0.49091
0.72727,0.5,98.879,106.61,0.41818
0.96364,0.15455,237.97,39.636,0.70909
0.53636,0.90909,219.94,3.5758,0.12727
0.4,0.97273,209.64,219.94,0.53636
0.51818,0.50909,78.273,62.818,0.19091
0.55455,0.34545,65.394,253.42,0.28182
0.78182,0.25455,214.79,165.85,0.42727
0.62727,0.56364,116.91,21.606,0.77273
0.43636,0.18182,55.091,214.79,0.10909
0.21818,0.74545,78.273,1,0.65455
0.66364,0.6,245.7,155.55,0.10909
0.56364,0.56364,47.364,186.45,0.2
0.18182,0.63636,199.33,191.61,0.5
0.65455,0.95455,116.91,124.64,0.60909
0.6,0.88182,256,201.91,0.97273
0.57273,0.19091,225.09,57.667,0.64545
0.19091,0.9,70.545,78.273,0.32727
0.27273,0.8,47.364,109.18,1
0.98182,0.49091,250.85,42.212,0.19091
0.70909,0.76364,194.18,116.91,0.73636
0.26364,0.21818,101.45,178.73,0.96364
0.17273,0.44545,47.364,24.182,0.44545
0.35455,0.67273,111.76,147.82,0.26364
0.5,0.87273,245.7,29.333,0.38182
0.76364,0.93636,44.788,101.45,0.40909
0.89091,0.75455,163.27,248.27,0.15455
0.61818,0.37273,209.64,232.82,0.2
0.32727,0.68182,37.061,31.909,0.43636
0.68182,0.48182,24.182,80.848,0.25455
0.64545,0.9,80.848,219.94,1
0.14545,0.90909,152.97,253.42,0.37273
1,0.15455,230.24,73.121,0.47273
0.28182,0.80909,232.82,47.364,0.95455
0.85455,0.67273,3.5758,106.61,0.57273
0.98182,0.10909,142.67,248.27,0.85455
0.11818,0.48182,52.515,137.52,0.90909
0.63636,0.45455,191.61,248.27,0.56364
0.3,0.29091,106.61,8.7273,0.5
0.47273,0.82727,214.79,189.03,0.20909
0.6,0.81818,70.545,6.1515,0.93636
0.39091,0.60909,178.73,127.21,0.35455
0.37273,0.78182,243.12,196.76,0.36364
0.18182,0.59091,152.97,163.27,0.71818
0.48182,0.48182,158.12,88.576,0.73636
0.49091,0.60909,88.576,78.273,0.1
0.84545,0.83636,248.27,80.848,0.43636
0.2,0.66364,183.88,111.76,0.81818
0.70909,0.53636,189.03,173.58,0.24545
0.27273,0.87273,29.333,204.48,0.72727
0.10909,0.92727,75.697,124.64,0.11818
0.22727,0.99091,52.515,73.121,0.12727
0.75455,0.68182,42.212,21.606,0.49091
0.79091,0.55455,189.03,168.42,0.13636
0.30909,0.89091,189.03,88.576,0.82727
0.3,0.11818,124.64,155.55,0.75455
0.77273,0.42727,145.24,16.455,0.68182
0.31818,0.3,222.52,150.39,0.7
0.72727,0.78182,127.21,140.09,0.89091
